cle,coup_denvoi,competition,code,marche,complement,p_brute,p_calibree,origine,resultat,version_moteur
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,DC_12,12,0,0.703264,0.703264,marche,gagne,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,DC_1X,1X,0,0.805713,0.805713,marche,gagne,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,DC_X2,X2,0,0.491023,0.491023,marche,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,DOM_2PLUS,dom +1.5,0,0.388731,0.388731,calcul,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,DOM_MARQUE,dom marque,0,0.739235,0.739235,calcul,gagne,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,EXT_2PLUS,ext +1.5,0,0.163824,0.196992,calcul,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,EXT_MARQUE,ext marque,0,0.514686,0.536236,calcul,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,HCP_A_+1,HC dom +1,0,0.751175,0.779282,calcul,gagne,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,HCP_H_+1,HC dom +1,0,0.9427,0.949605,calcul,gagne,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,HT_1,MT 1,0,0.349552,0.351764,calcul,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,HT_2,MT 2,0,0.160427,0.16829,calcul,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,HT_N,MT N,0,0.490022,0.522707,calcul,gagne,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,HT_OV_0.5,MT +0.5,0,0.594376,0.594376,calcul,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,HT_OV_1.5,MT +1.5,0,0.237086,0.213765,calcul,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,HT_UN_0.5,MT +0.5,1,0.405624,0.405624,calcul,gagne,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,HT_UN_1.5,MT +1.5,1,0.762914,0.786235,calcul,gagne,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,MRG_A_2,HC dom -1,0,0.0573,0.050386,calcul,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,MRG_H_2,HC dom -1,0,0.248825,0.220718,calcul,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,MRG_H_3,HC dom -2,0,0.092671,0.082689,calcul,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,OV_0.5,+0.5,0,0.866068,0.920326,calcul,gagne,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,OV_1.5,+1.5,0,0.618812,0.618812,marche,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,OV_2.5,+2.5,0,0.341477,0.331709,calcul,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,OV_3.5,+3.5,0,0.155182,0.155182,calcul,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,OV_4.5,+4.5,0,0.05891,0.056165,calcul,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,UN_0.5,+0.5,1,0.133932,0.079674,calcul,perdu,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,UN_1.5,+1.5,1,0.381188,0.381188,marche,gagne,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,UN_2.5,+2.5,1,0.658523,0.668291,calcul,gagne,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,UN_3.5,+3.5,1,0.844818,0.844818,calcul,gagne,4.0.0
LIGA:2026-09-20:getafe:malaga,2026-09-20T12:00:00+00:00,LIGA,UN_4.5,+4.5,1,0.94109,0.943835,calcul,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,1X2_1,1,0,0.306176,0.306176,marche,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,1X2_2,2,0,0.428125,0.428125,marche,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,1X2_N,N,0,0.265698,0.265698,marche,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,BTTS_N,BTTS oui,1,0.407973,0.407973,calcul,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,BTTS_O,BTTS oui,0,0.592027,0.592027,calcul,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,DC_12,12,0,0.734302,0.734302,marche,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,DC_1X,1X,0,0.571875,0.571875,marche,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,DC_X2,X2,0,0.693824,0.693824,marche,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,DOM_2PLUS,dom +1.5,0,0.381618,0.381618,calcul,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,DOM_MARQUE,dom marque,0,0.733902,0.733902,calcul,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,EXT_2PLUS,ext +1.5,0,0.473892,0.480292,calcul,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,EXT_MARQUE,ext marque,0,0.797367,0.827029,calcul,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,HCP_A_+1,HC dom +1,0,0.861192,0.876053,calcul,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,HCP_H_+1,HC dom +1,0,0.777016,0.802242,calcul,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,HT_1,MT 1,0,0.255474,0.229009,calcul,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,HT_2,MT 2,0,0.329989,0.361475,calcul,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,HT_N,MT N,0,0.414537,0.410031,calcul,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,HT_OV_0.5,MT +0.5,0,0.718121,0.718121,calcul,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,HT_OV_1.5,MT +1.5,0,0.37671,0.371162,calcul,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,HT_UN_0.5,MT +0.5,1,0.281879,0.281879,calcul,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,HT_UN_1.5,MT +1.5,1,0.62329,0.628838,calcul,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,MRG_A_2,HC dom -1,0,0.222984,0.197758,calcul,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,MRG_A_3,HC dom -2,0,0.091124,0.081369,calcul,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,MRG_H_2,HC dom -1,0,0.138808,0.123859,calcul,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,OV_0.5,+0.5,0,0.939242,0.94539,calcul,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,OV_1.5,+1.5,0,0.795456,0.795456,calcul,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,OV_2.5,+2.5,0,0.561358,0.561358,marche,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,OV_3.5,+3.5,0,0.334907,0.334907,calcul,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,OV_4.5,+4.5,0,0.171519,0.164162,calcul,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,UN_0.5,+0.5,1,0.060758,0.05461,calcul,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,UN_1.5,+1.5,1,0.204544,0.204544,calcul,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,UN_2.5,+2.5,1,0.438642,0.438642,marche,perdu,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,UN_3.5,+3.5,1,0.665093,0.665093,calcul,gagne,4.0.0
L1:2026-09-20:auxerre:brest,2026-09-20T13:00:00+00:00,L1,UN_4.5,+4.5,1,0.828481,0.835838,calcul,gagne,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,1X2_1,1,0,0.312386,0.312386,marche,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,1X2_2,2,0,0.439262,0.439262,marche,gagne,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,1X2_N,N,0,0.248351,0.248351,marche,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,BTTS_N,BTTS oui,1,0.345985,0.345985,calcul,gagne,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,BTTS_O,BTTS oui,0,0.654015,0.654015,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,DC_12,12,0,0.751649,0.751649,marche,gagne,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,DC_1X,1X,0,0.560738,0.560738,marche,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,DC_X2,X2,0,0.687614,0.687614,marche,gagne,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,DOM_2PLUS,dom +1.5,0,0.441814,0.441814,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,DOM_MARQUE,dom marque,0,0.77663,0.77663,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,EXT_2PLUS,ext +1.5,0,0.536653,0.568031,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,EXT_MARQUE,ext marque,0,0.834418,0.857848,calcul,gagne,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,HCP_A_+1,HC dom +1,0,0.849148,0.865283,calcul,gagne,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,HCP_H_+1,HC dom +1,0,0.757807,0.785454,calcul,gagne,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,HT_1,MT 1,0,0.26717,0.243945,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,HT_2,MT 2,0,0.345529,0.382137,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,HT_N,MT N,0,0.387301,0.369445,calcul,gagne,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,HT_OV_0.5,MT +0.5,0,0.759794,0.759794,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,HT_OV_1.5,MT +1.5,0,0.435163,0.435037,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,HT_UN_0.5,MT +0.5,1,0.240206,0.240206,calcul,gagne,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,HT_UN_1.5,MT +1.5,1,0.564837,0.564963,calcul,gagne,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,MRG_A_2,HC dom -1,0,0.242193,0.214546,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,MRG_A_3,HC dom -2,0,0.106902,0.094829,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,MRG_H_2,HC dom -1,0,0.150852,0.134717,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,MRG_H_3,HC dom -2,0,0.056856,0.051592,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,OV_0.5,+0.5,0,0.957032,0.949423,calcul,gagne,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,OV_1.5,+1.5,0,0.847044,0.847044,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,OV_2.5,+2.5,0,0.640013,0.657054,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,OV_3.5,+3.5,0,0.421594,0.421594,marche,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,OV_4.5,+4.5,0,0.236901,0.225707,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,UN_0.5,+0.5,1,0.042968,0.050577,calcul,perdu,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,UN_1.5,+1.5,1,0.152956,0.152956,calcul,gagne,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,UN_2.5,+2.5,1,0.359987,0.342946,calcul,gagne,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,UN_3.5,+3.5,1,0.578406,0.578406,marche,gagne,4.0.0
PL:2026-09-20:bournemouth:liverpool,2026-09-20T13:00:00+00:00,PL,UN_4.5,+4.5,1,0.763099,0.774293,calcul,gagne,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,1X2_1,1,0,0.569955,0.569955,marche,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,1X2_2,2,0,0.194632,0.194632,marche,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,1X2_N,N,0,0.235413,0.235413,marche,gagne,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,BTTS_N,BTTS oui,1,0.457991,0.457991,calcul,gagne,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,BTTS_O,BTTS oui,0,0.542009,0.542009,calcul,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,DC_12,12,0,0.764587,0.764587,marche,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,DC_1X,1X,0,0.805368,0.805368,marche,gagne,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,DC_X2,X2,0,0.430045,0.430045,marche,gagne,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,DOM_2PLUS,dom +1.5,0,0.556926,0.556926,calcul,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,DOM_MARQUE,dom marque,0,0.845481,0.845481,calcul,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,EXT_2PLUS,ext +1.5,0,0.265657,0.276544,calcul,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,EXT_MARQUE,ext marque,0,0.633534,0.648235,calcul,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,HCP_A_+1,HC dom +1,0,0.665262,0.697216,calcul,gagne,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,HCP_H_+1,HC dom +1,0,0.929721,0.937893,calcul,gagne,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,MRG_A_2,HC dom -1,0,0.070279,0.061572,calcul,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,MRG_H_2,HC dom -1,0,0.334738,0.302784,calcul,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,MRG_H_3,HC dom -2,0,0.15789,0.141388,calcul,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,OV_0.5,+0.5,0,0.937005,0.939593,calcul,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,OV_1.5,+1.5,0,0.787153,0.787153,calcul,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,OV_2.5,+2.5,0,0.546875,0.546875,marche,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,OV_3.5,+3.5,0,0.323957,0.323957,calcul,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,OV_4.5,+4.5,0,0.163592,0.156701,calcul,perdu,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,UN_0.5,+0.5,1,0.062995,0.060407,calcul,gagne,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,UN_1.5,+1.5,1,0.212847,0.212847,calcul,gagne,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,UN_2.5,+2.5,1,0.453125,0.453125,marche,gagne,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,UN_3.5,+3.5,1,0.676043,0.676043,calcul,gagne,4.0.0
PL:2026-09-20:leeds:crystal-palace,2026-09-20T13:00:00+00:00,PL,UN_4.5,+4.5,1,0.836408,0.843299,calcul,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,1X2_1,1,0,0.735209,0.735209,marche,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,1X2_2,2,0,0.095236,0.095236,marche,perdu,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,1X2_N,N,0,0.169555,0.169555,marche,perdu,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,BTTS_N,BTTS oui,1,0.525812,0.525812,calcul,perdu,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,BTTS_O,BTTS oui,0,0.474188,0.474188,calcul,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,DC_12,12,0,0.830445,0.830445,marche,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,DC_1X,1X,0,0.904764,0.904764,marche,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,DC_X2,X2,0,0.264791,0.264791,marche,perdu,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,DOM_2PLUS,dom +1.5,0,0.68509,0.68509,calcul,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,DOM_MARQUE,dom marque,0,0.90657,0.90657,calcul,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,EXT_2PLUS,ext +1.5,0,0.166159,0.198683,calcul,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,EXT_MARQUE,ext marque,0,0.517902,0.538399,calcul,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,HCP_A_+1,HC dom +1,0,0.490395,0.522844,calcul,perdu,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,HCP_H_+1,HC dom +1,0,0.974142,0.976749,calcul,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,HT_1,MT 1,0,0.534439,0.533522,calcul,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,HT_2,MT 2,0,0.107853,0.117434,calcul,perdu,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,HT_N,MT N,0,0.357708,0.333705,calcul,perdu,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,HT_OV_0.5,MT +0.5,0,0.74081,0.74081,calcul,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,HT_OV_1.5,MT +1.5,0,0.40301,0.399901,calcul,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,HT_UN_0.5,MT +0.5,1,0.25919,0.25919,calcul,perdu,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,HT_UN_1.5,MT +1.5,1,0.59699,0.600099,calcul,perdu,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,MRG_H_2,HC dom -1,0,0.509605,0.477156,calcul,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,MRG_H_3,HC dom -2,0,0.292353,0.267734,calcul,perdu,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,OV_0.5,+0.5,0,0.950283,0.961219,calcul,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,OV_1.5,+1.5,0,0.819993,0.819993,calcul,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,OV_2.5,+2.5,0,0.597964,0.597964,marche,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,OV_3.5,+3.5,0,0.375193,0.375193,calcul,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,OV_4.5,+4.5,0,0.201835,0.192699,calcul,gagne,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,UN_0.5,+0.5,1,0.049717,0.038781,calcul,perdu,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,UN_1.5,+1.5,1,0.180007,0.180007,calcul,perdu,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,UN_2.5,+2.5,1,0.402036,0.402036,marche,perdu,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,UN_3.5,+3.5,1,0.624807,0.624807,calcul,perdu,4.0.0
PL:2026-09-20:manchester-city:sunderland,2026-09-20T13:00:00+00:00,PL,UN_4.5,+4.5,1,0.798165,0.807301,calcul,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,1X2_1,1,0,0.154577,0.154577,marche,gagne,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,1X2_2,2,0,0.652851,0.652851,marche,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,1X2_N,N,0,0.192572,0.192572,marche,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,BTTS_N,BTTS oui,1,0.383515,0.383515,calcul,gagne,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,BTTS_O,BTTS oui,0,0.616485,0.616485,calcul,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,DC_12,12,0,0.807428,0.807428,marche,gagne,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,DC_1X,1X,0,0.347149,0.347149,marche,gagne,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,DC_X2,X2,0,0.845423,0.845423,marche,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,DOM_2PLUS,dom +1.5,0,0.306936,0.306936,calcul,gagne,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,DOM_MARQUE,dom marque,0,0.672512,0.672512,calcul,gagne,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,EXT_2PLUS,ext +1.5,0,0.692331,0.709596,calcul,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,EXT_MARQUE,ext marque,0,0.909603,0.938182,calcul,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,HCP_A_+1,HC dom +1,0,0.941509,0.948531,calcul,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,HCP_H_+1,HC dom +1,0,0.562194,0.574294,calcul,gagne,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,HT_1,MT 1,0,0.163192,0.166631,calcul,gagne,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,HT_2,MT 2,0,0.486525,0.498937,calcul,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,HT_N,MT N,0,0.350283,0.329779,calcul,perdu,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,HT_OV_0.5,MT +0.5,0,0.782338,0.782338,calcul,gagne,4.0.0
SA:2026-09-20:frosinone:como,2026-09-20T13:00:00+00:00,SA,HT_OV_1.5,MT +1.5,0,0.467303,0.470179,calcul,gagne,4.0.0
